,Itemset,Antecedent Support,Union Support,Confidence,Lift
1473,"frozenset({'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0'})",0.885125,0.58335,0.6590594548792543,1.0544951278068069
1474,"frozenset({'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0', 'qty_@_params_0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0'})",0.885125,0.58335,0.6590594548792543,1.0544951278068069
1475,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_/_params_0.0_1.0', 'qty_=_url_0.0_4.0', 'qty_@_params_0'})",0.898075,0.5834875,0.6497091000194862,1.039534560031178
1476,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_/_params_0.0_1.0', 'qty_=_url_0.0_4.0', 'qty_params_0.0_4.0'})",0.903,0.5834625,0.6461378737541528,1.0338205980066444
1477,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_/_params_0.0_1.0', 'qty_=_url_0.0_4.0'})",0.903,0.5834625,0.6461378737541528,1.0338205980066444
1478,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_/_params_0.0_1.0', 'qty_=_url_0.0_4.0', 'qty_&_url_0.0_3.0'})",0.90295,0.58345,0.6461598095132621,1.0338556952212195
1479,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_/_params_0.0_1.0', 'qty_=_url_0.0_4.0'})",0.8961875,0.5832,0.6507566775925797,1.0412106841481275
1480,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_/_params_0.0_1.0', 'qty_=_url_0.0_4.0', 'qty_-_domain_0.0_3.0'})",0.8859375,0.5825375,0.6575379188712522,1.0520606701940036
1481,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_@_params_0', 'qty_params_0.0_4.0'})",0.89755,0.5834625,0.6500612779232355,1.0400980446771768
1482,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_params_0.0_4.0'})",0.903,0.5834625,0.6461378737541528,1.0338205980066444
1483,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_@_params_0'})",0.89755,0.5834625,0.6500612779232355,1.0400980446771768
1484,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_@_params_0', 'qty_params_0.0_4.0'})",0.89755,0.5834625,0.6500612779232355,1.0400980446771768
1485,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0'})",0.90295,0.58345,0.6461598095132621,1.0338556952212195
1486,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0', 'qty_params_0.0_4.0'})",0.90295,0.58345,0.6461598095132621,1.0338556952212195
1487,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0', 'qty_@_params_0'})",0.8975,0.58345,0.6500835654596101,1.0401337047353763
1488,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0', 'qty_params_0.0_4.0'})",0.90295,0.58345,0.6461598095132621,1.0338556952212195
1489,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0', 'qty_@_params_0'})",0.8975,0.58345,0.6500835654596101,1.0401337047353763
1490,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0', 'qty_@_params_0', 'qty_params_0.0_4.0'})",0.8975,0.58345,0.6500835654596101,1.0401337047353763
1491,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0', 'qty_@_params_0', 'qty_params_0.0_4.0'})",0.8975,0.58345,0.6500835654596101,1.0401337047353763
1492,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_@_params_0'})",0.8961875,0.5832,0.6507566775925797,1.0412106841481275
1493,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0'})",0.8956625,0.583175,0.6511102117147921,1.0417763387436674
1494,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_params_0.0_4.0'})",0.8956625,0.583175,0.6511102117147921,1.0417763387436674
1495,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0'})",0.895625,0.5831625,0.6511235170969993,1.041797627355199
1496,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_@_params_0'})",0.8956625,0.583175,0.6511102117147921,1.0417763387436674
1497,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_@_params_0', 'qty_params_0.0_4.0'})",0.8956625,0.583175,0.6511102117147921,1.0417763387436674
1498,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0', 'qty_@_params_0'})",0.895625,0.5831625,0.6511235170969993,1.041797627355199
1499,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_params_0.0_4.0'})",0.8956625,0.583175,0.6511102117147921,1.0417763387436674
1500,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0'})",0.895625,0.5831625,0.6511235170969993,1.041797627355199
1501,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0', 'qty_params_0.0_4.0'})",0.895625,0.5831625,0.6511235170969993,1.041797627355199
1502,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_@_params_0', 'qty_params_0.0_4.0'})",0.8956625,0.583175,0.6511102117147921,1.0417763387436674
1503,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0', 'qty_@_params_0'})",0.895625,0.5831625,0.6511235170969993,1.041797627355199
1504,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0', 'qty_@_params_0', 'qty_params_0.0_4.0'})",0.895625,0.5831625,0.6511235170969993,1.041797627355199
1505,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0', 'qty_params_0.0_4.0'})",0.895625,0.5831625,0.6511235170969993,1.041797627355199
1506,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0', 'qty_@_params_0', 'qty_params_0.0_4.0'})",0.895625,0.5831625,0.6511235170969993,1.041797627355199
1507,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_@_params_0', 'qty_-_domain_0.0_3.0'})",0.8805875,0.5825375,0.6615327835110083,1.0584524536176132
1508,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_-_domain_0.0_3.0'})",0.88525,0.5825125,0.658020333239198,1.0528325331827166
1509,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0'})",0.88525,0.5825125,0.658020333239198,1.0528325331827166
1510,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0', 'qty_-_domain_0.0_3.0'})",0.8852,0.5825,0.6580433800271126,1.0528694080433803
1511,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_-_domain_0.0_3.0'})",0.8788375,0.58225,0.6625229351273699,1.060036696203792
1512,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_@_params_0', 'qty_-_domain_0.0_3.0'})",0.880075,0.5825125,0.6618896116808226,1.0590233786893162
1513,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0'})",0.88525,0.5825125,0.658020333239198,1.0528325331827166
1514,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_@_params_0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0'})",0.880075,0.5825125,0.6618896116808226,1.0590233786893162
1515,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_@_params_0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0'})",0.880075,0.5825125,0.6618896116808226,1.0590233786893162
1516,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0'})",0.8852,0.5825,0.6580433800271126,1.0528694080433803
1517,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0', 'qty_-_domain_0.0_3.0'})",0.8852,0.5825,0.6580433800271126,1.0528694080433803
1518,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0', 'qty_@_params_0', 'qty_-_domain_0.0_3.0'})",0.880025,0.5825,0.6619130138348343,1.0590608221357347
1519,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0'})",0.8852,0.5825,0.6580433800271126,1.0528694080433803
1520,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0', 'qty_@_params_0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0'})",0.880025,0.5825,0.6619130138348343,1.0590608221357347
1521,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0', 'qty_@_params_0', 'qty_-_domain_0.0_3.0'})",0.880025,0.5825,0.6619130138348343,1.0590608221357347
1522,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0', 'qty_@_params_0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0'})",0.880025,0.5825,0.6619130138348343,1.0590608221357347
1523,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_@_params_0', 'qty_-_domain_0.0_3.0'})",0.8788375,0.58225,0.6625229351273699,1.060036696203792
1524,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0'})",0.878325,0.582225,0.6628810520023909,1.0606096832038254
1525,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_-_domain_0.0_3.0'})",0.878325,0.582225,0.6628810520023909,1.0606096832038254
1526,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0', 'qty_-_domain_0.0_3.0'})",0.8782875,0.5822125,0.6628951226107624,1.0606321961772198
1527,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_@_params_0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0'})",0.878325,0.582225,0.6628810520023909,1.0606096832038254
1528,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_@_params_0', 'qty_-_domain_0.0_3.0'})",0.878325,0.582225,0.6628810520023909,1.0606096832038254
1529,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0', 'qty_@_params_0', 'qty_-_domain_0.0_3.0'})",0.8782875,0.5822125,0.6628951226107624,1.0606321961772198
1530,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0'})",0.878325,0.582225,0.6628810520023909,1.0606096832038254
1531,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0'})",0.8782875,0.5822125,0.6628951226107624,1.0606321961772198
1532,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0', 'qty_-_domain_0.0_3.0'})",0.8782875,0.5822125,0.6628951226107624,1.0606321961772198
1533,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_@_params_0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0'})",0.878325,0.582225,0.6628810520023909,1.0606096832038254
1534,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0', 'qty_@_params_0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0'})",0.8782875,0.5822125,0.6628951226107624,1.0606321961772198
1535,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0', 'qty_@_params_0', 'qty_-_domain_0.0_3.0'})",0.8782875,0.5822125,0.6628951226107624,1.0606321961772198
1536,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0'})",0.8782875,0.5822125,0.6628951226107624,1.0606321961772198
1537,"frozenset({'qty_=_directory_0.0_1.0', 'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_=_url_0.0_4.0', 'qty_/_params_0.0_1.0', 'qty_&_url_0.0_3.0', 'qty_@_params_0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0'})",0.8782875,0.5822125,0.6628951226107624,1.0606321961772198
1538,"frozenset({'qty_-_file_0.0_10.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_params_0'})",0.9105875,0.5802375,0.6372122393509684,1.0195395829615495
1539,"frozenset({'qty_-_file_0.0_10.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0'})",0.908525,0.579975,0.6383698852535703,1.0213918164057125
1540,"frozenset({'qty_-_file_0.0_10.0', 'domain_in_subdomains_0.0_1.0', 'qty_-_domain_0.0_3.0'})",0.898775,0.57935,0.644599593891686,1.0313593502266976
1541,"frozenset({'qty_=_directory_0.0_1.0', 'qty_-_file_0.0_10.0', 'domain_in_subdomains_0.0_1.0'})",0.9091125,0.5791,0.6369948713718049,1.0191917941948878
1542,"frozenset({'qty_-_file_0.0_10.0', 'domain_in_subdomains_0.0_1.0', 'qty_/_params_0.0_1.0'})",0.9080125,0.5768375,0.6352748447846258,1.0164397516554013
1543,"frozenset({'qty_params_0.0_4.0', 'qty_-_file_0.0_10.0', 'domain_in_subdomains_0.0_1.0'})",0.9085875,0.5766375,0.6346526889264931,1.015444302282389
1544,"frozenset({'qty_&_params_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_-_file_0.0_10.0'})",0.9085875,0.5766375,0.6346526889264931,1.015444302282389
1545,"frozenset({'qty_&_url_0.0_3.0', 'qty_-_file_0.0_10.0', 'domain_in_subdomains_0.0_1.0'})",0.9081125,0.5766,0.6349433577888203,1.0159093724621124
1546,"frozenset({'qty_-_file_0.0_10.0', 'domain_in_subdomains_0.0_1.0', 'qty_=_url_0.0_4.0'})",0.9061,0.5764375,0.6361742633263437,1.01787882132215
1547,"frozenset({'qty_-_file_0.0_10.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_@_params_0'})",0.908525,0.579975,0.6383698852535703,1.0213918164057125
1548,"frozenset({'qty_-_file_0.0_10.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_params_0', 'qty_-_domain_0.0_3.0'})",0.892325,0.5793375,0.6492449499901941,1.0387919199843105
1549,"frozenset({'qty_-_file_0.0_10.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_-_domain_0.0_3.0'})",0.8904125,0.579075,0.6503446436342706,1.0405514298148328
1550,"frozenset({'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_-_file_0.0_10.0', 'qty_@_params_0', 'qty_-_domain_0.0_3.0'})",0.8904125,0.579075,0.6503446436342706,1.0405514298148328
1551,"frozenset({'qty_=_directory_0.0_1.0', 'qty_-_file_0.0_10.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_params_0'})",0.902825,0.5790875,0.64141721817628,1.0262675490820479
1552,"frozenset({'qty_=_directory_0.0_1.0', 'qty_-_file_0.0_10.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0'})",0.90095,0.5788375,0.6424746101337477,1.0279593762139965
1553,"frozenset({'qty_=_directory_0.0_1.0', 'qty_-_file_0.0_10.0', 'domain_in_subdomains_0.0_1.0', 'qty_-_domain_0.0_3.0'})",0.89075,0.5782,0.6491159135559922,1.0385854616895875
1554,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_-_file_0.0_10.0', 'qty_@_params_0'})",0.90095,0.5788375,0.6424746101337477,1.0279593762139965
1555,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_-_file_0.0_10.0', 'qty_@_params_0', 'qty_-_domain_0.0_3.0'})",0.8847375,0.5781875,0.653513047655378,1.0456208762486048
1556,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_-_file_0.0_10.0', 'qty_-_domain_0.0_3.0'})",0.8830125,0.5779375,0.6545065896575644,1.047210543452103
1557,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_@_params_0', 'qty_-_file_0.0_10.0', 'qty_-_domain_0.0_3.0'})",0.8830125,0.5779375,0.6545065896575644,1.047210543452103
1558,"frozenset({'qty_-_file_0.0_10.0', 'domain_in_subdomains_0.0_1.0', 'qty_/_params_0.0_1.0', 'qty_@_params_0'})",0.901625,0.5768375,0.6397754055178151,1.0236406488285041
1559,"frozenset({'qty_-_file_0.0_10.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_/_params_0.0_1.0'})",0.8995875,0.576575,0.6409326496866619,1.025492239498659
1560,"frozenset({'qty_-_file_0.0_10.0', 'domain_in_subdomains_0.0_1.0', 'qty_/_params_0.0_1.0', 'qty_-_domain_0.0_3.0'})",0.89,0.5759375,0.6471207865168539,1.0353932584269663
1561,"frozenset({'qty_=_directory_0.0_1.0', 'qty_-_file_0.0_10.0', 'domain_in_subdomains_0.0_1.0', 'qty_/_params_0.0_1.0'})",0.899825,0.5756875,0.6397771788958965,1.0236434862334343
1562,"frozenset({'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_/_params_0.0_1.0', 'qty_-_file_0.0_10.0', 'qty_@_params_0'})",0.8995875,0.576575,0.6409326496866619,1.025492239498659
1563,"frozenset({'domain_in_subdomains_0.0_1.0', 'qty_/_params_0.0_1.0', 'qty_-_file_0.0_10.0', 'qty_@_params_0', 'qty_-_domain_0.0_3.0'})",0.8838875,0.5759375,0.6515959327403091,1.0425534923844946
1564,"frozenset({'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_/_params_0.0_1.0', 'qty_-_file_0.0_10.0', 'qty_-_domain_0.0_3.0'})",0.8819875,0.575675,0.6527019940758798,1.0443231905214077
1565,"frozenset({'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_/_params_0.0_1.0', 'qty_-_file_0.0_10.0', 'qty_@_params_0', 'qty_-_domain_0.0_3.0'})",0.8819875,0.575675,0.6527019940758798,1.0443231905214077
1566,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_/_params_0.0_1.0', 'qty_-_file_0.0_10.0', 'qty_@_params_0'})",0.893875,0.5756875,0.6440357991889246,1.0304572787022794
1567,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_/_params_0.0_1.0', 'qty_-_file_0.0_10.0'})",0.892025,0.5754375,0.6450912250217203,1.0321459600347525
1568,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_/_params_0.0_1.0', 'qty_-_file_0.0_10.0', 'qty_-_domain_0.0_3.0'})",0.8819875,0.5747875,0.6516957439873013,1.0427131903796822
1569,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_/_params_0.0_1.0', 'qty_-_file_0.0_10.0', 'qty_@_params_0'})",0.892025,0.5754375,0.6450912250217203,1.0321459600347525
1570,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_/_params_0.0_1.0', 'qty_-_file_0.0_10.0', 'qty_@_params_0', 'qty_-_domain_0.0_3.0'})",0.8763125,0.5747875,0.655916125811283,1.049465801298053
1571,"frozenset({'qty_=_directory_0.0_1.0', 'domain_in_subdomains_0.0_1.0', 'qty_@_url_0', 'qty_/_params_0.0_1.0', 'qty_-_file_0.0_10.0', 'qty_-_domain_0.0_3.0'})",0.8746,0.5745375,0.6569145895266407,1.051063343242625
